"NRO_HOGAR";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06";"CODUSU";"AGLOMERADO";"POND_TIC";"TRIMESTRE";"ANO4";"COMPONENTE"
1;2;1;1;1;"TQRMNOSPXHJMKSCDEIHJF00689083";31;349;4;2020;1
1;2;1;1;1;"TQRMNOSPXHJMKSCDEIHJF00689083";31;349;4;2020;2
1;1;1;1;1;"TQRMNOPVRHJNKOCDEIHJF00689084";31;419;4;2020;3
1;1;1;1;2;"TQRMNOPVRHJNKOCDEIHJF00689084";31;419;4;2020;4
1;1;1;1;1;"TQRMNOPVRHJNKOCDEIHJF00689084";31;419;4;2020;1
1;1;1;1;1;"TQRMNOPVRHJNKOCDEIHJF00689084";31;419;4;2020;2
1;1;1;1;1;"TQRMNOQUPHJNKQCDEIHJF00689085";31;103;4;2020;2
1;1;1;1;1;"TQRMNOQUPHJNKQCDEIHJF00689085";31;103;4;2020;1
1;1;2;2;1;"TQRMNORXVHJNKQCDEIHJF00689086";31;103;4;2020;1
1;1;1;2;1;"TQRMNORXVHJNKQCDEIHJF00689086";31;103;4;2020;2
1;1;1;2;1;"TQRMNORXXHJNKQCDEIHJF00689087";31;103;4;2020;1
1;1;2;2;2;"TQRMNOPXRHJOKMCDEIHJF00689088";31;201;4;2020;2
1;1;1;2;1;"TQRMNOPXRHJOKMCDEIHJF00689088";31;201;4;2020;1
1;1;1;2;1;"TQRMNORVUHJOKMCDEIHJF00689089";31;201;4;2020;2
1;1;1;2;1;"TQRMNORVUHJOKMCDEIHJF00689089";31;201;4;2020;3
1;1;1;2;1;"TQRMNORVUHJOKMCDEIHJF00689089";31;201;4;2020;1
1;1;1;1;1;"TQRMNOPXVHJOKPCDEIHJF00689090";31;552;4;2020;1
1;1;1;1;1;"TQRMNOQQWHJOKTCDEIHJF00689091";31;111;4;2020;1
1;1;1;1;1;"TQRMNOQRPHJOKTCDEIHJF00689092";31;111;4;2020;2
1;1;1;1;1;"TQRMNOQRPHJOKTCDEIHJF00689092";31;111;4;2020;1
1;2;1;2;1;"TQRMNORUVHJOKTCDEIHJF00689093";31;111;4;2020;4
1;2;1;2;1;"TQRMNORUVHJOKTCDEIHJF00689093";31;111;4;2020;1
1;2;1;2;1;"TQRMNORUVHJOKTCDEIHJF00689093";31;111;4;2020;2
1;2;1;2;1;"TQRMNORUVHJOKTCDEIHJF00689093";31;111;4;2020;3
1;1;2;2;2;"TQRMNORUWHJOKTCDEIHJF00689094";31;111;4;2020;1
1;1;2;2;1;"TQRMNORVPHJOKTCDEIHJF00689095";31;111;4;2020;2
1;1;1;2;1;"TQRMNORVPHJOKTCDEIHJF00689095";31;111;4;2020;3
1;1;2;2;1;"TQRMNORVPHJOKTCDEIHJF00689095";31;111;4;2020;1
1;1;2;2;1;"TQRMNOPYVHJOKUCDEIHJF00689096";31;338;4;2020;1
1;1;2;2;1;"TQRMNOPYVHJOKUCDEIHJF00689096";31;338;4;2020;2
1;1;1;1;1;"TQRMNOPYVHJOKUCDEIHJF00689096";31;338;4;2020;3
1;2;1;1;2;"TQRMNOPYXHJOKUCDEIHJF00689097";31;338;4;2020;4
1;2;1;2;1;"TQRMNOPYXHJOKUCDEIHJF00689097";31;338;4;2020;1
1;2;1;1;1;"TQRMNOPYXHJOKUCDEIHJF00689097";31;338;4;2020;3
1;2;1;2;1;"TQRMNOPYXHJOKUCDEIHJF00689097";31;338;4;2020;2
1;2;1;1;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;6
1;2;1;1;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;4
1;2;1;1;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;3
1;2;2;2;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;2
1;2;2;2;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;1
1;2;1;1;1;"TQRMNOPYYHJOKUCDEIHJF00689098";31;338;4;2020;5
1;2;1;2;1;"TQRMNOQPPHJOKUCDEIHJF00689099";31;338;4;2020;1
1;2;1;2;2;"TQRMNOQPPHJOKUCDEIHJF00689099";31;338;4;2020;3
1;2;1;2;1;"TQRMNOQPPHJOKUCDEIHJF00689099";31;338;4;2020;2
1;2;1;2;1;"TQRMNOPSVHLLKPCDEIIAD00650461";32;4560;4;2020;1
1;2;1;2;1;"TQRMNOPSVHLLKPCDEIIAD00650461";32;4560;4;2020;2
1;2;1;2;1;"TQRMNOPSVHLLKPCDEIIAD00650461";32;4560;4;2020;3
1;2;1;2;1;"TQRMNOPSVHLLKPCDEIIAD00650461";32;4560;4;2020;4
1;1;1;2;1;"TQRMNOPSWHLLKPCDEIIAD00650561";32;3516;4;2020;1
1;2;1;2;1;"TQRMNOPSXHLLKPCDEIIAD00650613";32;4169;4;2020;1
1;2;1;2;1;"TQRMNOPSXHLLKPCDEIIAD00650613";32;4169;4;2020;2
1;1;1;2;1;"TQRMNOPYYHLLLMCDEIIAD00650341";32;7654;4;2020;1
1;1;1;2;1;"TQRMNOPYYHLLLMCDEIIAD00650341";32;7654;4;2020;2
1;2;1;1;1;"TQRMNOQPPHLLLMCDEIIAD00650410";32;7654;4;2020;2
1;2;2;2;1;"TQRMNOQPPHLLLMCDEIIAD00650410";32;7654;4;2020;1
1;3;1;1;1;"TQRMNOQPQHLLLMCDEIIAD00650539";32;5656;4;2020;3
1;3;1;1;1;"TQRMNOQPQHLLLMCDEIIAD00650539";32;5656;4;2020;2
1;3;1;2;1;"TQRMNOQPQHLLLMCDEIIAD00650539";32;5656;4;2020;1
1;1;1;1;1;"TQRMNOSQPHLLLMCDEIIAD00650457";32;4772;4;2020;1
1;1;1;1;1;"TQRMNOSQQHLLLMCDEIIAD00655796";32;5171;4;2020;1
1;2;1;1;1;"TQRMNOPPWHLLLNCDEIIAD00650458";32;2260;4;2020;1
1;2;1;1;1;"TQRMNOPPWHLLLNCDEIIAD00650458";32;2260;4;2020;2
1;2;1;1;1;"TQRMNOPPXHLLLNCDEIIAD00690221";32;2598;4;2020;1
1;2;1;1;1;"TQRMNOPPXHLLLNCDEIIAD00690221";32;2598;4;2020;2
1;1;1;1;1;"TQRMNOPQPHLLLNCDEIIAD00650459";32;2680;4;2020;2
1;1;1;1;1;"TQRMNOPQPHLLLNCDEIIAD00650459";32;2680;4;2020;1
1;1;1;1;1;"TQRMNOSWQHLLLNCDEIIAD00650367";32;2932;4;2020;1
1;2;1;1;1;"TQRMNOSXQHLLLNCDEIIAD00650347";32;3967;4;2020;2
1;2;1;1;1;"TQRMNOSXQHLLLNCDEIIAD00650347";32;3967;4;2020;3
1;1;1;1;1;"TQRMNORTRHLLMLCDEIIAD00690222";32;2135;4;2020;2
1;1;1;2;1;"TQRMNORTRHLLMLCDEIIAD00690222";32;2135;4;2020;1
1;1;1;2;1;"TQRMNORTTHLLMLCDEIIAD00650432";32;2032;4;2020;2
1;1;1;2;1;"TQRMNORTTHLLMLCDEIIAD00650432";32;2032;4;2020;1
1;1;2;2;1;"TQRMNORTVHLLMLCDEIIAD00650350";32;2032;4;2020;1
1;1;2;2;1;"TQRMNOTUTHLLMLCDEIIAD00650433";32;2201;4;2020;2
1;1;1;1;1;"TQRMNOTUTHLLMLCDEIIAD00650433";32;2201;4;2020;1
1;1;2;2;2;"TQRMNOTUTHLLMLCDEIIAD00650433";32;2201;4;2020;4
1;1;2;2;1;"TQRMNOTUTHLLMLCDEIIAD00650433";32;2201;4;2020;3
1;1;1;2;1;"TQRMNOTUUHLLMLCDEIIAD00650449";32;2032;4;2020;1
1;1;2;2;2;"TQRMNOQVTHLLMRCDEIIAD00690224";32;1329;4;2020;1
1;1;1;2;1;"TQRMNOQVUHLLMRCDEIIAD00650593";32;1371;4;2020;1
1;2;2;2;2;"TQRMNOQVVHLLMRCDEIIAD00650475";32;1156;4;2020;2
1;2;2;2;2;"TQRMNOQVVHLLMRCDEIIAD00650475";32;1156;4;2020;1
1;2;2;2;2;"TQRMNOQVVHLLMRCDEIIAD00650475";32;1156;4;2020;3
1;3;1;1;1;"TQRMNOTTVHLLMRCDEIIAD00650523";32;1264;4;2020;3
1;3;2;2;2;"TQRMNOTTVHLLMRCDEIIAD00650523";32;1264;4;2020;2
1;3;1;1;1;"TQRMNOTTVHLLMRCDEIIAD00650523";32;1264;4;2020;1
1;1;1;2;1;"TQRMNORUYHLLNLCDEIIAD00655672";32;16287;4;2020;2
1;1;1;2;1;"TQRMNORUYHLLNLCDEIIAD00655672";32;16287;4;2020;1
1;1;1;1;1;"TQRMNORUYHLLNLCDEIIAD00655672";32;16287;4;2020;3
1;1;1;1;1;"TQRMNOSWVHLLNMCDEIIAD00650590";32;1927;4;2020;2
1;1;1;1;1;"TQRMNOSWVHLLNMCDEIIAD00650590";32;1927;4;2020;1
1;1;1;1;1;"TQRMNOPTVHLLNQCDEIIAD00650345";32;2176;4;2020;2
1;1;1;1;1;"TQRMNOPTVHLLNQCDEIIAD00650345";32;2176;4;2020;1
1;1;1;1;1;"TQRMNOPTVHLLNQCDEIIAD00650345";32;2176;4;2020;3
1;1;1;1;1;"TQRMNOPTWHLLNQCDEIIAD00650575";32;2580;4;2020;2
1;1;1;1;1;"TQRMNOPTWHLLNQCDEIIAD00650575";32;2580;4;2020;1
1;1;1;2;1;"TQRMNOPURHLLNQCDEIIAD00650482";32;2580;4;2020;1
1;1;1;2;1;"TQRMNOPURHLLNQCDEIIAD00650482";32;2580;4;2020;2
1;2;1;1;1;"TQRMNOQYWHJNOOCDEIJAH00693100";33;1822;4;2020;1
1;1;1;2;1;"TQRMNOPRTHJNPRCDEIJAH00693101";33;2796;4;2020;4
1;1;1;2;1;"TQRMNOPRTHJNPRCDEIJAH00693101";33;2796;4;2020;1
1;1;1;2;1;"TQRMNOPRTHJNPRCDEIJAH00693101";33;2796;4;2020;5
1;1;1;2;1;"TQRMNOPRTHJNPRCDEIJAH00693101";33;2796;4;2020;3
1;1;1;2;2;"TQRMNOPRTHJNPRCDEIJAH00693101";33;2796;4;2020;2
1;1;1;2;1;"TQRMNOQXRHJNPRCDEIJAH00693102";33;2796;4;2020;5
1;1;1;2;1;"TQRMNOQXRHJNPRCDEIJAH00693102";33;2796;4;2020;3
1;1;1;2;1;"TQRMNOQXRHJNPRCDEIJAH00693102";33;2796;4;2020;1
1;1;1;2;1;"TQRMNOQXRHJNPRCDEIJAH00693102";33;2796;4;2020;4
1;1;1;2;1;"TQRMNOQXRHJNPRCDEIJAH00693102";33;2796;4;2020;2
1;2;1;2;1;"TQRMNOQTXHJNSPCDEIJAH00693103";33;4776;4;2020;2
1;2;1;2;1;"TQRMNOQTXHJNSPCDEIJAH00693103";33;4776;4;2020;4
1;2;1;2;1;"TQRMNOQTXHJNSPCDEIJAH00693103";33;4776;4;2020;1
1;2;1;2;1;"TQRMNOQTXHJNSPCDEIJAH00693103";33;4776;4;2020;3
1;1;1;2;1;"TQRMNOQTYHJNSPCDEIJAH00693104";33;4776;4;2020;2
1;1;1;2;1;"TQRMNOQTYHJNSPCDEIJAH00693104";33;4776;4;2020;4
1;1;1;2;1;"TQRMNOQTYHJNSPCDEIJAH00693104";33;4776;4;2020;3
1;1;1;2;1;"TQRMNOQTYHJNSPCDEIJAH00693104";33;4776;4;2020;1
1;2;1;1;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;6
1;2;1;1;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;5
1;2;1;1;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;4
1;2;1;2;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;2
1;2;1;1;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;3
1;2;1;2;1;"TQRMNOQUPHJNSPCDEIJAH00693105";33;4776;4;2020;1
1;1;2;2;1;"TQRMNOSQYHJNSPCDEIJAH00693106";33;4776;4;2020;2
1;1;1;2;1;"TQRMNOSQYHJNSPCDEIJAH00693106";33;4776;4;2020;1
1;1;1;2;1;"TQRMNOSQYHJNSPCDEIJAH00693106";33;4776;4;2020;4
1;1;1;2;1;"TQRMNOSQYHJNSPCDEIJAH00693106";33;4776;4;2020;3
1;1;1;2;1;"TQRMNOPPVHJOKNCDEIJAH00693107";33;11033;4;2020;2
1;1;1;2;1;"TQRMNOPPVHJOKNCDEIJAH00693107";33;11033;4;2020;1
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;6
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;3
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;4
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;2
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;5
1;2;1;2;1;"TQRMNOPPXHJOKNCDEIJAH00693108";33;11033;4;2020;1
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;6
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;4
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;1
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;3
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;2
1;2;1;2;1;"TQRMNOPPYHJOKNCDEIJAH00693109";33;11033;4;2020;5
1;2;1;2;1;"TQRMNOPQPHJOKNCDEIJAH00693110";33;11033;4;2020;3
1;2;1;2;1;"TQRMNOPQPHJOKNCDEIJAH00693110";33;11033;4;2020;1
1;2;1;2;1;"TQRMNOPQPHJOKNCDEIJAH00693110";33;11033;4;2020;2
1;1;1;2;1;"TQRMNOQUPHJOKNCDEIJAH00693111";33;11033;4;2020;2
1;1;1;2;1;"TQRMNOQUPHJOKNCDEIJAH00693111";33;11033;4;2020;4
1;1;1;2;1;"TQRMNOQUPHJOKNCDEIJAH00693111";33;11033;4;2020;3
1;1;1;2;1;"TQRMNOQUPHJOKNCDEIJAH00693111";33;11033;4;2020;1
1;1;1;2;1;"TQRMNOQUPHJOKNCDEIJAH00693111";33;11033;4;2020;5
1;1;1;2;1;"TQRMNOQURHJOKNCDEIJAH00693112";33;11033;4;2020;1
1;1;2;2;1;"TQRMNOPXUHJOKPCDEIJAH00693113";33;3249;4;2020;2
1;1;2;2;1;"TQRMNOPXUHJOKPCDEIJAH00693113";33;3249;4;2020;1
1;1;1;2;1;"TQRMNOPPQHJONQCDEIJAH00693114";33;1118;4;2020;2
1;1;1;2;2;"TQRMNORQVHMOLUCDEHPJB00644360";29;714;4;2020;3
1;1;1;2;1;"TQRMNORQVHMOLUCDEHPJB00644360";29;714;4;2020;1
1;1;1;2;2;"TQRMNORQVHMOLUCDEHPJB00644360";29;714;4;2020;2
1;2;1;1;1;"TQRMNORQWHMOLUCDEHPJB00644361";29;575;4;2020;4
1;2;1;1;1;"TQRMNORQWHMOLUCDEHPJB00644361";29;575;4;2020;2
1;2;1;1;1;"TQRMNORQWHMOLUCDEHPJB00644361";29;575;4;2020;5
1;2;1;1;1;"TQRMNORQWHMOLUCDEHPJB00644361";29;575;4;2020;1
1;2;1;1;1;"TQRMNORQWHMOLUCDEHPJB00644361";29;575;4;2020;3
1;1;2;2;2;"TQRMNOTPSHMOLUCDEHPJB00644317";29;714;4;2020;1
1;1;2;2;1;"TQRMNOTPSHMOLUCDEHPJB00644317";29;714;4;2020;3
1;1;1;2;1;"TQRMNOTPSHMOLUCDEHPJB00644317";29;714;4;2020;2
1;2;1;2;1;"TQRMNOTPTHMOLUCDEHPJB00644459";29;616;4;2020;3
1;2;1;2;1;"TQRMNOTPTHMOLUCDEHPJB00644459";29;616;4;2020;1
1;2;1;2;1;"TQRMNOTPTHMOLUCDEHPJB00644459";29;616;4;2020;2
3;2;1;2;1;"TQRMNOPQQHMOMLCDEHPJB00687967";29;387;4;2020;2
3;2;1;2;1;"TQRMNOPQQHMOMLCDEHPJB00687967";29;387;4;2020;1
1;1;1;2;1;"TQRMNOPQSHMOMLCDEHPJB00644284";29;340;4;2020;2
1;1;1;1;1;"TQRMNOPQSHMOMLCDEHPJB00644284";29;340;4;2020;4
1;1;1;1;1;"TQRMNOPQSHMOMLCDEHPJB00644284";29;340;4;2020;3
1;1;2;1;1;"TQRMNOPQSHMOMLCDEHPJB00644284";29;340;4;2020;1
1;4;1;1;1;"TQRMNOPQTHMOMLCDEHPJB00644381";29;364;4;2020;2
1;4;1;1;1;"TQRMNOPQTHMOMLCDEHPJB00644381";29;364;4;2020;4
1;4;1;1;1;"TQRMNOPQTHMOMLCDEHPJB00644381";29;364;4;2020;3
1;4;1;2;1;"TQRMNOPQTHMOMLCDEHPJB00644381";29;364;4;2020;1
1;2;1;1;1;"TQRMNOPQUHMOMLCDEHPJB00644290";29;422;4;2020;4
1;2;1;1;1;"TQRMNOPQUHMOMLCDEHPJB00644290";29;422;4;2020;3
1;2;1;1;1;"TQRMNOPQUHMOMLCDEHPJB00644290";29;422;4;2020;2
1;2;1;1;1;"TQRMNOPQUHMOMLCDEHPJB00644290";29;422;4;2020;5
1;2;1;2;1;"TQRMNOPQUHMOMLCDEHPJB00644290";29;422;4;2020;1
1;2;2;2;1;"TQRMNOQQXHMOMLCDEHPJB00644382";29;388;4;2020;1
1;2;1;1;1;"TQRMNOQQXHMOMLCDEHPJB00644382";29;388;4;2020;5
1;2;2;1;1;"TQRMNOQQXHMOMLCDEHPJB00644382";29;388;4;2020;2
1;2;1;1;1;"TQRMNOQQYHMOMLCDEHPJB00644310";29;340;4;2020;3
1;2;1;2;1;"TQRMNOQQYHMOMLCDEHPJB00644310";29;340;4;2020;2
1;2;1;1;1;"TQRMNOQQYHMOMLCDEHPJB00644310";29;340;4;2020;4
1;2;1;2;1;"TQRMNOQQYHMOMLCDEHPJB00644310";29;340;4;2020;1
1;2;1;2;1;"TQRMNOQRPHMOMLCDEHPJB00644440";29;364;4;2020;2
1;2;1;2;1;"TQRMNOQRPHMOMLCDEHPJB00644440";29;364;4;2020;1
1;2;1;1;1;"TQRMNOQRPHMOMLCDEHPJB00644440";29;364;4;2020;3
1;1;1;1;1;"TQRMNOQYTHMOMLCDEHPJB00644441";29;422;4;2020;2
1;1;1;1;1;"TQRMNOQYTHMOMLCDEHPJB00644441";29;422;4;2020;1
1;1;2;2;2;"TQRMNOPXRHJKKUCDEIGED00688404";30;181;4;2020;2
1;1;2;2;2;"TQRMNOPXRHJKKUCDEIGED00688404";30;181;4;2020;1
1;1;1;1;1;"TQRMNORXWHJKKUCDEIGED00688405";30;181;4;2020;1
1;1;1;1;1;"TQRMNORXXHJKKUCDEIGED00688406";30;181;4;2020;2
1;1;1;1;1;"TQRMNORXXHJKKUCDEIGED00688406";30;181;4;2020;1
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;6
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;4
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;7
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;3
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;2
1;4;1;1;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;5
1;4;1;2;1;"TQRMNOPUSHJLKTCDEIGED00688407";30;83;4;2020;1
1;1;1;1;1;"TQRMNORSPHJLKTCDEIGED00688408";30;83;4;2020;2
1;1;1;2;1;"TQRMNORSPHJLKTCDEIGED00688408";30;83;4;2020;1
1;2;1;2;1;"TQRMNORURHJOKUCDEIHJF00689100";31;338;4;2020;1
1;2;1;1;1;"TQRMNORURHJOKUCDEIHJF00689100";31;338;4;2020;2
1;2;1;1;1;"TQRMNORURHJOKUCDEIHJF00689100";31;338;4;2020;3
1;1;1;1;1;"TQRMNOQYTHLKKTCDEIHJF00650243";31;213;4;2020;1
1;1;1;1;1;"TQRMNOQYUHLKKTCDEIHJF00650271";31;327;4;2020;3
1;1;1;1;1;"TQRMNOQYUHLKKTCDEIHJF00650271";31;327;4;2020;1
1;1;1;1;1;"TQRMNOQYVHLKKTCDEIHJF00650246";31;245;4;2020;4
1;1;1;2;1;"TQRMNOQYVHLKKTCDEIHJF00650246";31;245;4;2020;1
1;1;1;2;1;"TQRMNOQYVHLKKTCDEIHJF00650246";31;245;4;2020;2
1;1;1;1;1;"TQRMNOQYVHLKKTCDEIHJF00650246";31;245;4;2020;3
1;1;1;1;1;"TQRMNOSSQHLKKTCDEIHJF00650210";31;245;4;2020;2
1;1;1;1;1;"TQRMNOSSQHLKKTCDEIHJF00650210";31;245;4;2020;1
1;1;1;1;1;"TQRMNOQPXHLLKMCDEIHJF00650308";31;530;4;2020;2
1;1;1;1;1;"TQRMNOQPXHLLKMCDEIHJF00650308";31;530;4;2020;1
1;1;1;1;1;"TQRMNOTQRHLLKMCDEIHJF00650217";31;466;4;2020;3
1;1;1;2;1;"TQRMNOTQRHLLKMCDEIHJF00650217";31;466;4;2020;2
1;1;1;2;1;"TQRMNOTQRHLLKMCDEIHJF00650217";31;466;4;2020;1
1;1;1;1;1;"TQRMNOTQRHLLKMCDEIHJF00650217";31;466;4;2020;4
1;1;2;2;1;"TQRMNOTQTHLLKMCDEIHJF00650251";31;602;4;2020;2
1;1;1;1;1;"TQRMNOTQTHLLKMCDEIHJF00650251";31;602;4;2020;1
1;2;1;1;1;"TQRMNOQUXHLLKQCDEIHJF00650241";31;274;4;2020;3
1;2;1;1;1;"TQRMNOQUXHLLKQCDEIHJF00650241";31;274;4;2020;1
1;2;1;1;1;"TQRMNOQUXHLLKQCDEIHJF00650241";31;274;4;2020;2
1;1;2;2;2;"TQRMNOQVVHLLKQCDEIHJF00655620";31;138;4;2020;2
1;1;1;2;1;"TQRMNOQVVHLLKQCDEIHJF00655620";31;138;4;2020;1
1;2;1;2;2;"TQRMNORXWHLLKQCDEIHJF00650269";31;157;4;2020;4
1;2;1;2;1;"TQRMNORXWHLLKQCDEIHJF00650269";31;157;4;2020;2
1;2;1;2;1;"TQRMNORXWHLLKQCDEIHJF00650269";31;157;4;2020;1
1;2;1;2;1;"TQRMNORXWHLLKQCDEIHJF00650269";31;157;4;2020;3
1;2;1;2;1;"TQRMNORXYHLLKQCDEIHJF00650312";31;205;4;2020;2
1;2;1;2;1;"TQRMNORXYHLLKQCDEIHJF00650312";31;205;4;2020;4
1;2;1;2;1;"TQRMNORXYHLLKQCDEIHJF00650312";31;205;4;2020;1
1;2;1;2;1;"TQRMNORYPHLLKQCDEIHJF00650220";31;205;4;2020;2
1;2;2;2;2;"TQRMNORYPHLLKQCDEIHJF00650220";31;205;4;2020;1
1;2;1;1;1;"TQRMNORWTHLMKNCDEIHJF00650285";31;113;4;2020;3
1;2;1;1;1;"TQRMNORWTHLMKNCDEIHJF00650285";31;113;4;2020;2
1;2;1;1;1;"TQRMNORWTHLMKNCDEIHJF00650285";31;113;4;2020;1
1;2;1;1;1;"TQRMNORWTHLMKNCDEIHJF00650285";31;113;4;2020;4
1;2;1;2;1;"TQRMNORXQHLMKNCDEIHJF00650314";31;113;4;2020;1
1;2;1;1;2;"TQRMNORXQHLMKNCDEIHJF00650314";31;113;4;2020;6
1;2;1;1;1;"TQRMNORXQHLMKNCDEIHJF00650314";31;113;4;2020;7
1;2;1;2;1;"TQRMNORXQHLMKNCDEIHJF00650314";31;113;4;2020;2
1;1;1;2;1;"TQRMNORXRHLMKNCDEIHJF00655572";31;128;4;2020;1
1;1;1;1;1;"TQRMNOSUWHLMKNCDEIHJF00650309";31;147;4;2020;3
1;1;1;1;1;"TQRMNOSUWHLMKNCDEIHJF00650309";31;147;4;2020;2
1;1;1;1;1;"TQRMNOSUWHLMKNCDEIHJF00650309";31;147;4;2020;1
1;1;1;1;1;"TQRMNOSUXHLMKNCDEIHJF00650225";31;128;4;2020;1
1;1;1;1;1;"TQRMNOSUYHLMKNCDEIHJF00650286";31;197;4;2020;1
1;1;1;2;1;"TQRMNOPPVHLMKOCDEIHJF00650313";31;186;4;2020;3
1;1;2;2;1;"TQRMNOPPVHLMKOCDEIHJF00650313";31;186;4;2020;2
1;1;1;2;1;"TQRMNOPPVHLMKOCDEIHJF00650313";31;186;4;2020;1
1;1;1;2;1;"TQRMNOPPWHLMKOCDEIHJF00655630";31;240;4;2020;4
1;1;1;2;1;"TQRMNOPPWHLMKOCDEIHJF00655630";31;240;4;2020;3
1;1;1;2;1;"TQRMNOPPWHLMKOCDEIHJF00655630";31;240;4;2020;2
1;1;1;2;1;"TQRMNOPPWHLMKOCDEIHJF00655630";31;240;4;2020;1
1;1;1;2;1;"TQRMNOPPXHLMKOCDEIHJF00650281";31;211;4;2020;2
1;1;1;2;1;"TQRMNOPPXHLMKOCDEIHJF00650281";31;211;4;2020;1
1;1;1;1;1;"TQRMNORVRHLLNQCDEIIAD00650466";32;2382;4;2020;1
1;1;1;1;1;"TQRMNOPXXHLLNUCDEIIAD00650414";32;108;4;2020;1
1;1;1;1;1;"TQRMNOPXXHLLNUCDEIIAD00650414";32;108;4;2020;2
1;1;1;1;1;"TQRMNOPXYHLLNUCDEIIAD00650381";32;108;4;2020;1
1;1;1;1;1;"TQRMNOPXYHLLNUCDEIIAD00650381";32;108;4;2020;2
1;1;1;1;1;"TQRMNOPYWHLLNUCDEIIAD00650371";32;117;4;2020;1
1;1;1;2;2;"TQRMNOPYWHLLNUCDEIIAD00650371";32;117;4;2020;3
1;1;1;2;2;"TQRMNOPYWHLLNUCDEIIAD00650371";32;117;4;2020;2
1;1;2;2;1;"TQRMNORXWHLLNUCDEIIAD00650415";32;108;4;2020;2
1;1;2;2;1;"TQRMNORXWHLLNUCDEIIAD00650415";32;108;4;2020;1
1;1;1;1;1;"TQRMNORXXHLLNUCDEIIAD00650568";32;108;4;2020;1
1;2;1;1;1;"TQRMNOPQQHLLOQCDEIIAD00650596";32;3718;4;2020;2
1;3;1;1;1;"TQRMNOPQQHLLOQCDEIIAD00650596";32;3718;4;2020;3
1;2;1;1;1;"TQRMNOPQQHLLOQCDEIIAD00650596";32;3718;4;2020;1
1;1;1;1;1;"TQRMNOPQSHLLOQCDEIIAD00650529";32;3137;4;2020;1
1;1;1;1;1;"TQRMNOPQUHLLOQCDEIIAD00650478";32;3399;4;2020;1
1;1;1;1;1;"TQRMNOTWYHLLOQCDEIIAD00655671";32;2866;4;2020;1
1;1;1;1;1;"TQRMNOQTYHLMKNCDEIIAD00650526";32;2043;4;2020;1
1;1;1;1;1;"TQRMNOQTYHLMKNCDEIIAD00650526";32;2043;4;2020;2
1;1;1;1;1;"TQRMNOQUPHLMKNCDEIIAD00650527";32;2043;4;2020;2
1;1;1;1;1;"TQRMNOQUPHLMKNCDEIIAD00650527";32;2043;4;2020;1
1;1;1;1;1;"TQRMNOQUQHLMKNCDEIIAD00650588";32;2234;4;2020;4
1;1;1;1;1;"TQRMNOQUQHLMKNCDEIIAD00650588";32;2234;4;2020;2
1;1;1;1;1;"TQRMNOQUQHLMKNCDEIIAD00650588";32;2234;4;2020;1
1;1;1;1;1;"TQRMNOQUQHLMKNCDEIIAD00650588";32;2234;4;2020;3
1;1;1;1;1;"TQRMNOSRVHLMKNCDEIIAD00650407";32;3023;4;2020;3
1;1;1;1;1;"TQRMNOSRVHLMKNCDEIIAD00650407";32;3023;4;2020;1
1;1;1;1;1;"TQRMNOSRVHLMKNCDEIIAD00650407";32;3023;4;2020;2
